0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,classe
-0.019324012100696564,0.08953113108873367,-0.03370877727866173,0.01574932038784027,0.06988483667373657,-0.02564733847975731,0.03632701560854912,0.04261112958192825,-0.023481309413909912,0.0480039045214653,0.007900791242718697,-0.020995980128645897,0.04487048089504242,-0.02204151824116707,-0.017085522413253784,0.02916533499956131,0.002997772302478552,0.005534026306122541,0.03651970624923706,-0.011751419864594936,-0.014639264903962612,0.0349116213619709,0.005389797035604715,-0.025466106832027435,0.02547505870461464,0.030450746417045593,-0.014043456874787807,0.005502495914697647,-0.0036444589495658875,0.004539760295301676,0.013707686215639114,-0.0192350372672081,-0.020153481513261795,0.015924185514450073,0.004730926360934973,-0.03263247013092041,0.009923478588461876,0.026973556727170944,-0.02160666510462761,-0.018816834315657616,-0.002823472721502185,-0.0031223222613334656,-0.007850941270589828,-0.01867765560746193,-0.028146633878350258,-0.0028144523967057467,0.005338921677321196,-0.039698172360658646,-0.0075670694932341576,0.028955373913049698,-0.03020310029387474,-0.03585834056138992,0.006190340034663677,-0.016979072242975235,-0.030605606734752655,-0.015596811659634113,-0.03544231131672859,-0.020801618695259094,0.002117904368788004,-0.05188801512122154,-0.02428732067346573,0.021116051822900772,-0.04152502492070198,a
-0.01868763193488121,0.08909814059734344,-0.032220013439655304,0.016078170388936996,0.06938645243644714,-0.0247668344527483,0.03612527251243591,0.04236453026533127,-0.02343006059527397,0.04793975502252579,0.007830275222659111,-0.021214352920651436,0.044966261833906174,-0.02166823297739029,-0.016652224585413933,0.029254015535116196,0.002883631270378828,0.004665015265345573,0.03647201508283615,-0.012478242628276348,-0.014877553097903728,0.03454269468784332,0.004500238224864006,-0.026119006797671318,0.02582254447042942,0.03052264079451561,-0.0152164651080966,0.0056251827627420425,-0.0037651495076715946,0.004417343530803919,0.013199301436543465,-0.019088899716734886,-0.020129242911934853,0.01552753709256649,0.004756968468427658,-0.032934751361608505,0.01041644997894764,0.027813391759991646,-0.02178211137652397,-0.019116442650556564,-0.0025872483383864164,-0.002593797165900469,-0.008562231436371803,-0.01858861744403839,-0.027772143483161926,-0.0030952775850892067,0.0050886874087154865,-0.039269477128982544,-0.007354790810495615,0.029109233990311623,-0.029980778694152832,-0.03580399602651596,0.006557567976415157,-0.015711136162281036,-0.030827434733510017,-0.014817957766354084,-0.03430166468024254,-0.02067854441702366,0.0027380422689020634,-0.05076407641172409,-0.02377939224243164,0.022089578211307526,-0.040167730301618576,a
-0.019281039014458656,0.08943799883127213,-0.036635369062423706,0.01625809445977211,0.06950832903385162,-0.028487399220466614,0.0367373488843441,0.042081594467163086,-0.025772325694561005,0.04887178912758827,0.007366432808339596,-0.021544907242059708,0.04575743526220322,-0.02360302023589611,-0.016524095088243484,0.028650932013988495,0.002642153762280941,0.00570600014179945,0.03663032501935959,-0.014104899950325489,-0.013898291625082493,0.03564397618174553,0.002671792171895504,-0.024725381284952164,0.02724599465727806,0.028719764202833176,-0.016053590923547745,0.0053691500797867775,-0.003473858814686537,0.0047881118953228,0.0142592154443264,-0.020729538053274155,-0.017936712130904198,0.017072342336177826,0.002732407534494996,-0.030978528782725334,0.011272784322500229,0.02679460123181343,-0.02158290520310402,-0.0186220221221447,-0.0028317661490291357,-0.003120359731838107,-0.007405681535601616,-0.020126380026340485,-0.02684059552848339,-0.0014281608164310455,0.003860928351059556,-0.03879678249359131,-0.006820817478001118,0.028103889897465706,-0.03029976598918438,-0.03532262146472931,0.006401251070201397,-0.017559712752699852,-0.029894229024648666,-0.01680056005716324,-0.034969985485076904,-0.019597923383116722,6.423983722925186e-05,-0.050417494028806686,-0.02218177542090416,0.019605299457907677,-0.040955428034067154,a
-0.01963244006037712,0.08863577991724014,-0.03380539268255234,0.016044896095991135,0.06912155449390411,-0.026738949120044708,0.03630361333489418,0.04247014597058296,-0.024820048362016678,0.048104625195264816,0.008582434616982937,-0.021438907831907272,0.04600086063146591,-0.021680941805243492,-0.014552701264619827,0.029000412672758102,0.0027815205976366997,0.004586980678141117,0.03646199032664299,-0.013257838785648346,-0.014721125364303589,0.03406202048063278,0.0033011208288371563,-0.025854311883449554,0.02558268792927265,0.030086636543273926,-0.01795431599020958,0.005675591994076967,-0.0036803600378334522,0.004480587784200907,0.013632849790155888,-0.020307648926973343,-0.01903558149933815,0.015429999679327011,0.003349935170263052,-0.032811231911182404,0.010919008404016495,0.02751028537750244,-0.023810695856809616,-0.019002573564648628,-0.0027098990976810455,-0.002332017756998539,-0.00870758481323719,-0.019564911723136902,-0.026685332879424095,-0.0034161489456892014,0.003827801439911127,-0.039208631962537766,-0.00727252708747983,0.028686802834272385,-0.032224345952272415,-0.035872653126716614,0.006027216091752052,-0.015525160357356071,-0.03147819638252258,-0.01572895608842373,-0.033476848155260086,-0.021559465676546097,0.0013141236267983913,-0.05011039972305298,-0.022764764726161957,0.020855752751231194,-0.0414830707013607,a
-0.018872495740652084,0.08902326226234436,-0.036637838929891586,0.016965484246611595,0.06863832473754883,-0.02835594117641449,0.03733707219362259,0.04188187047839165,-0.0254520270973444,0.0490393303334713,0.007776442915201187,-0.020568151026964188,0.04590955376625061,-0.023133937269449234,-0.015334094874560833,0.028820179402828217,0.002953785937279463,0.005304662976413965,0.03627965599298477,-0.013482469134032726,-0.014427406713366508,0.034943047910928726,0.003643522970378399,-0.024705491960048676,0.026869798079133034,0.029481645673513412,-0.013936261646449566,0.00553416833281517,-0.0034948736429214478,0.004787064157426357,0.014145469292998314,-0.019953586161136627,-0.01864342764019966,0.016894889995455742,0.003298164578154683,-0.030490821227431297,0.011239670217037201,0.027443978935480118,-0.020269950851798058,-0.018703965470194817,-0.002679289784282446,-0.0027993549592792988,-0.007275513373315334,-0.019517797976732254,-0.026936694979667664,-0.0015699448995292187,0.003786992048844695,-0.03792392089962959,-0.006769015919417143,0.028081489726901054,-0.029439793899655342,-0.03528386726975441,0.006380881182849407,-0.016860151663422585,-0.029812799766659737,-0.016703685745596886,-0.03461010009050369,-0.019583720713853836,-0.00013038096949458122,-0.050283487886190414,-0.022608110681176186,0.01946962997317314,-0.040564920753240585,a
-0.016774969175457954,0.08966350555419922,-0.03514862433075905,0.017902351915836334,0.0685807317495346,-0.026628045365214348,0.03764159604907036,0.04129102826118469,-0.024499811232089996,0.04811406880617142,0.006363253109157085,-0.020110104233026505,0.044683948159217834,-0.023329779505729675,-0.014784504659473896,0.028766334056854248,0.0017959470860660076,0.005858425050973892,0.036579735577106476,-0.013525315560400486,-0.014396204613149166,0.03540138155221939,0.003980765584856272,-0.02453201450407505,0.0275666993111372,0.02988654002547264,-0.013522466644644737,0.005280538462102413,-0.0038753298576921225,0.004658607300370932,0.014316510409116745,-0.01970803365111351,-0.018306290730834007,0.01756870001554489,0.00329078477807343,-0.030794138088822365,0.011742891743779182,0.028295451775193214,-0.02029356174170971,-0.018674185499548912,-0.002064900705590844,-0.003279636614024639,-0.006987001746892929,-0.018587643280625343,-0.027584442868828773,-0.0008180419099517167,0.004765739664435387,-0.038654159754514694,-0.005720171146094799,0.02913004159927368,-0.030194813385605812,-0.03499959036707878,0.007410441525280476,-0.017418282106518745,-0.029102591797709465,-0.014882531948387623,-0.035307563841342926,-0.01852060668170452,0.0019415495917201042,-0.050570257008075714,-0.021702777594327927,0.021857190877199173,-0.04105718061327934,a
-0.010910457000136375,0.09095834195613861,-0.03405877575278282,0.022528253495693207,0.06745549291372299,-0.023107027634978294,0.03995887190103531,0.03892840817570686,-0.021471552550792694,0.049050360918045044,0.0037137065082788467,-0.016114801168441772,0.04856555908918381,-0.02599943056702614,-0.01111669559031725,0.028125673532485962,-2.2314954549074173e-05,0.007921533659100533,0.036002837121486664,-0.015828972682356834,-0.012926402501761913,0.03740181773900986,0.001592555083334446,-0.0228421613574028,0.030857380479574203,0.027768682688474655,-0.013082006946206093,0.004420564044266939,-0.004543918184936047,0.004722807090729475,0.015037784352898598,-0.020213602110743523,-0.017896704375743866,0.020368419587612152,0.002910914598032832,-0.029866846278309822,0.01554013229906559,0.027943644672632217,-0.020156066864728928,-0.01824728213250637,-0.0005166828632354736,-0.004446444567292929,-0.0055993995629251,-0.017443440854549408,-0.02762800082564354,0.0018762025283649564,0.005172062665224075,-0.038422051817178726,-0.0021691988222301006,0.03003288060426712,-0.03007427789270878,-0.03331776335835457,0.009970186278223991,-0.019471410661935806,-0.027874229475855827,-0.01269606128334999,-0.03648264706134796,-0.015209775418043137,0.00357419322244823,-0.05200328305363655,-0.01644427701830864,0.02450353093445301,-0.04285130649805069,a
-0.008643530309200287,0.09133461117744446,-0.02918783575296402,0.023623641580343246,0.06752881407737732,-0.019471170380711555,0.0409124381840229,0.03762349486351013,-0.018825236707925797,0.04958415776491165,0.0027674250304698944,-0.016133423894643784,0.04820310324430466,-0.02623359113931656,-0.012128437869250774,0.028367312625050545,-0.001649326179176569,0.00828579068183899,0.03655293583869934,-0.01635865680873394,-0.013380680233240128,0.03873411566019058,0.0013154856860637665,-0.024000100791454315,0.03295248746871948,0.027349114418029785,-0.013434157706797123,0.004399802070111036,-0.0048691206611692905,0.00446507940068841,0.01490853726863861,-0.020454570651054382,-0.01855701394379139,0.0212232805788517,0.003280248027294874,-0.029792545363307,0.016579678282141685,0.02777215838432312,-0.019210869446396828,-0.018113508820533752,-0.00011559692211449146,-0.004534468520432711,-0.005815605632960796,-0.01584162935614586,-0.02848059870302677,0.003491091076284647,0.006805087439715862,-0.038309138268232346,-0.000876513309776783,0.03173453360795975,-0.028951868414878845,-0.03332213684916496,0.011108653619885445,-0.019727235659956932,-0.028032612055540085,-0.010960716754198074,-0.03688628599047661,-0.014135117642581463,0.004920803010463715,-0.05183316022157669,-0.01609913632273674,0.02500779926776886,-0.04254719987511635,a
-0.005399043671786785,0.09190788865089417,-0.029018143191933632,0.02550247311592102,0.06714419275522232,-0.018475372344255447,0.040153868496418,0.03595545142889023,-0.017004696652293205,0.048487719148397446,0.00014632847160100937,-0.01498471014201641,0.04702936112880707,-0.028673160821199417,-0.010660894215106964,0.02785174921154976,-0.003377850167453289,0.009594948031008244,0.036836087703704834,-0.018097158521413803,-0.012429887428879738,0.039974719285964966,1.363782212138176e-05,-0.022471558302640915,0.034512851387262344,0.026844901964068413,-0.012125106528401375,0.004139122553169727,-0.005045939236879349,0.004260334651917219,0.01533596683293581,-0.020891765132546425,-0.01771738938987255,0.02183576487004757,0.002663498278707266,-0.02904929406940937,0.017933495342731476,0.026886368170380592,-0.019360125064849854,-0.01841093599796295,0.0009724218398332596,-0.005502458196133375,-0.005580241791903973,-0.015644190832972527,-0.028970515355467796,0.004724930040538311,0.007823803462088108,-0.038543518632650375,0.000519351102411747,0.033078767359256744,-0.02973179705440998,-0.03275003284215927,0.012633167207241058,-0.02105608955025673,-0.027231460437178612,-0.009314530529081821,-0.037961196154356,-0.012657858431339264,0.0075779384933412075,-0.05284172296524048,-0.014791417866945267,0.02727588638663292,-0.04388910159468651,a
-0.004225735552608967,0.0904398113489151,-0.029514634981751442,0.025914479047060013,0.06579232960939407,-0.01935247704386711,0.04048285633325577,0.03452562540769577,-0.016882969066500664,0.04878995567560196,-0.0010833335109055042,-0.014334124512970448,0.04737669602036476,-0.030772430822253227,-0.00817771814763546,0.028587182983756065,-0.0037559838965535164,0.009525854140520096,0.037131279706954956,-0.018775613978505135,-0.011499030515551567,0.04060347378253937,-0.0013191024772822857,-0.021884860470891,0.03482480347156525,0.026132015511393547,-0.012988642789423466,0.004475676454603672,-0.004372382070869207,0.004492256324738264,0.01512208953499794,-0.02059192955493927,-0.018095603212714195,0.023446209728717804,0.0026566465385258198,-0.029277531430125237,0.018904205411672592,0.024996966123580933,-0.020327381789684296,-0.01929268054664135,0.0012256430927664042,-0.005567572079598904,-0.005933451000601053,-0.015765422955155373,-0.028158321976661682,0.005233029369264841,0.007637759670615196,-0.0388498455286026,0.0014227372594177723,0.03093094564974308,-0.030286826193332672,-0.03335263207554817,0.01260918378829956,-0.021802129223942757,-0.027772370725870132,-0.0076169203966856,-0.038567185401916504,-0.012394451536238194,0.007724813651293516,-0.05379445105791092,-0.014513170346617699,0.026231352239847183,-0.044426556676626205,a
-0.0035757124423980713,0.09069085121154785,-0.029208296909928322,0.026285622268915176,0.06565694510936737,-0.018949950113892555,0.039034344255924225,0.03316601738333702,-0.016435926780104637,0.046845536679029465,-0.002410363871604204,-0.014117954298853874,0.04430706053972244,-0.03176896646618843,-0.007641044445335865,0.02873571217060089,-0.004879525396972895,0.010172724723815918,0.03733431547880173,-0.020057104527950287,-0.010430367663502693,0.040872570127248764,-0.002506018616259098,-0.021027958020567894,0.03600610792636871,0.02367887645959854,-0.011623281054198742,0.004385174252092838,-0.004293574020266533,0.004611136857420206,0.0156979039311409,-0.020905794575810432,-0.016864346340298653,0.02425897680222988,0.0016984904650598764,-0.028468972072005272,0.01989966258406639,0.024657683447003365,-0.018562886863946915,-0.019419319927692413,0.0018848767504096031,-0.0060713207349181175,-0.004266833886504173,-0.015416359528899193,-0.02779294177889824,0.007006412837654352,0.00778492446988821,-0.03783474490046501,0.003138469997793436,0.031697873026132584,-0.02870488166809082,-0.033097006380558014,0.01371778268367052,-0.02259198948740959,-0.026461808010935783,-0.0065460409969091415,-0.03878205642104149,-0.010636626742780209,0.00852238666266203,-0.052899375557899475,-0.012117259204387665,0.027642453089356422,-0.04397572576999664,a
-0.0009357864037156105,0.09090632200241089,-0.032732151448726654,0.0274115689098835,0.06467752158641815,-0.02153303101658821,0.039277125149965286,0.031819477677345276,-0.016568485647439957,0.04668558016419411,-0.004810009617358446,-0.011346494778990746,0.04484692960977554,-0.034016966819763184,-0.0036739634815603495,0.027822837233543396,-0.005502362735569477,0.010771647095680237,0.03682344779372215,-0.02204263210296631,-0.009019245393574238,0.04078074172139168,-0.005215555429458618,-0.01949973776936531,0.03684340417385101,0.020871728658676147,-0.012115653604269028,0.004245778080075979,-0.004290381912142038,0.0047118449583649635,0.016158727928996086,-0.022222034633159637,-0.014813468791544437,0.0248512364923954,-0.0005614852998405695,-0.02616448886692524,0.019796155393123627,0.023463059216737747,-0.01746142841875553,-0.018546398729085922,0.002236663829535246,-0.007053277920931578,-0.003362856339663267,-0.016330886632204056,-0.026887115091085434,0.007250339724123478,0.006845382042229176,-0.037378326058387756,0.003279665485024452,0.03150615096092224,-0.029567968100309372,-0.03155538812279701,0.014511662535369396,-0.024328744038939476,-0.024544015526771545,-0.006393869407474995,-0.03852538391947746,-0.00901000015437603,0.008297184482216835,-0.051990807056427,-0.010913033038377762,0.027409838512539864,-0.04432446137070656,a
